539;05.09.2018,09:26:29;Restart;;;;;;;;;;;;;;;;;;;;;;
540;05.09.2018,09:26:29;Power Down;;;;;;;;;;;;;;;;;;;;;;
541;05.09.2018,09:26:29;Start;;;;;;;;;;;;;;;;;;;;;;
542;05.09.2018,09:26:31;Event;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;1;0;;;;;;;;;;;;;;;;;1;1;0;0;
543;05.09.2018,09:26:49;Event;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
544;05.09.2018,09:27:29;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
545;05.09.2018,09:27:59;Restart;;;;;;;;;;;;;;;;;;;;;;
546;05.09.2018,09:27:59;Power Down;;;;;;;;;;;;;;;;;;;;;;
547;05.09.2018,09:27:59;Start;;;;;;;;;;;;;;;;;;;;;;
548;05.09.2018,09:28:01;Event;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
549;05.09.2018,09:28:59;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
550;05.09.2018,09:29:59;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
551;05.09.2018,09:30:48;Power Down;;;;;;;;;;;;;;;;;;;;;;
552;05.09.2018,09:30:51;Start;;;;;;;;;;;;;;;;;;;;;;
553;05.09.2018,09:30:53;Event;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
554;05.09.2018,09:31:51;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
555;05.09.2018,09:32:51;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
556;05.09.2018,15:32:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
557;05.09.2018,15:33:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
558;05.09.2018,15:34:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
559;05.09.2018,15:35:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
560;05.09.2018,15:36:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
561;05.09.2018,15:37:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
562;05.09.2018,15:38:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
563;05.09.2018,15:39:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
564;05.09.2018,15:40:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
565;05.09.2018,15:41:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
566;05.09.2018,15:42:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
567;05.09.2018,15:43:08;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
568;05.09.2018,15:44:04;Restart;;;;;;;;;;;;;;;;;;;;;;
569;05.09.2018,15:44:04;Power Down;;;;;;;;;;;;;;;;;;;;;;
570;05.09.2018,15:44:04;Start;;;;;;;;;;;;;;;;;;;;;;
571;05.09.2018,15:44:06;Event;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
572;05.09.2018,15:45:04;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
573;05.09.2018,15:46:04;Time;;;;;;;;;;;;;;;;;0.033;-0.001;1;1;0;0;;;;;;;;;;;;;;;;;1;1;0;0;
